"hour","x","y","twitter","instagram"
0,138,72,1,3
0,138,79,3,128
0,139,50,0,1
0,139,65,0,1
0,139,68,0,3
0,139,69,0,1
0,139,72,0,2
0,140,57,0,1
0,140,67,0,1
0,140,69,0,1
0,140,70,0,2
0,140,74,1,1
0,141,67,0,3
0,141,70,1,11
0,141,78,0,1
0,141,88,0,1
0,142,67,0,1
0,142,69,0,1
0,142,79,0,1
0,142,82,0,1
0,143,67,0,2
0,143,79,0,7
0,143,80,0,1
0,144,71,1,0
0,144,74,0,4
0,144,79,0,4
0,144,80,0,2
0,144,90,0,1
0,145,65,0,2
0,145,66,0,2
0,145,83,0,2
0,146,65,1,0
0,146,67,0,1
0,146,75,0,3
0,146,78,0,1
0,146,83,0,1
0,146,84,0,2
0,146,85,0,1
0,147,75,0,1
0,147,78,0,1
0,147,80,0,1
0,147,94,0,1
0,148,59,1,0
0,148,75,0,1
0,148,85,0,1
0,148,86,0,1
0,148,87,1,0
0,148,93,0,1
0,149,74,0,1
0,149,77,0,2
0,149,78,0,1
0,149,87,0,6
0,150,72,1,0
0,150,78,0,3
0,150,85,0,1
0,151,65,0,2
0,151,69,0,1
0,151,72,0,2
0,151,75,0,1
0,151,77,0,3
0,152,71,0,1
0,152,75,1,6
0,152,76,1,10
0,152,80,0,1
0,153,73,0,1
0,153,80,0,7
0,154,38,2,0
0,155,68,0,1
0,155,71,0,6
0,156,76,0,1
0,157,83,0,2
0,159,73,0,1
0,164,56,1,1
0,164,69,0,1
0,172,66,0,1
0,175,109,0,1
0,179,47,0,1
0,184,46,0,1
0,186,94,0,1
1,82,59,0,1
1,83,93,0,1
1,94,76,0,2
1,99,65,0,1
1,100,45,0,1
1,102,43,0,1
1,104,80,0,1
1,108,37,0,1
1,113,77,0,1
1,113,81,0,1
1,116,72,1,0
1,116,81,0,1
1,117,80,1,0
1,118,68,0,1
1,118,80,1,10
1,119,78,0,1
1,120,78,0,3
1,121,66,0,1
1,121,79,0,1
1,121,80,0,3
1,121,88,0,1
1,122,80,0,1
1,125,77,0,1
1,125,78,0,2
1,126,56,0,2
1,126,79,0,1
1,127,58,0,1
1,128,73,0,1
1,129,83,0,1
1,129,88,0,1
1,130,68,0,1
1,130,73,0,3
1,131,72,0,1
1,131,73,2,17
1,131,76,0,1
1,131,80,0,1
1,131,81,0,2
1,132,73,0,4
1,132,74,0,1
1,132,76,0,1
1,133,75,0,1
1,133,79,0,1
1,134,67,0,1
1,134,70,1,2
1,134,71,0,1
1,134,72,0,2
1,134,80,0,1
1,134,87,0,1
1,135,71,0,1
1,135,73,0,1
1,135,74,0,1
1,135,75,0,1
1,135,77,0,1
1,135,83,0,1
1,136,68,0,3
1,136,70,1,8
1,136,71,0,3
1,136,73,0,2
1,136,74,1,3
1,136,75,0,1
1,136,79,0,1
1,137,65,0,1
1,137,66,2,2
1,137,70,0,2
1,137,71,0,2
1,137,72,0,2
1,137,78,0,2
1,137,84,0,1
1,138,60,0,1
1,138,66,0,1
1,138,69,0,4
1,138,71,0,1
1,138,72,1,5
1,138,79,6,68
