"hour","x","y","twitter","instagram"
12,123,69,0,1
12,124,74,0,1
12,125,70,1,0
12,125,79,0,2
12,125,81,0,1
12,125,90,1,0
12,125,99,0,1
12,126,70,0,1
12,126,88,0,1
12,128,60,0,1
12,128,73,0,4
12,129,60,0,1
12,129,69,0,4
12,129,79,0,1
12,129,111,1,0
12,130,68,0,2
12,130,71,1,0
12,130,73,0,4
12,130,76,0,1
12,131,67,0,2
12,131,68,0,1
12,131,71,0,1
12,131,72,1,5
12,131,73,3,8
12,131,76,0,3
12,131,78,1,1
12,131,94,0,1
12,132,73,0,6
12,132,74,3,22
12,132,76,0,1
12,132,78,0,1
12,133,73,1,0
12,133,79,0,1
12,133,81,0,1
12,133,85,0,1
12,134,42,0,1
12,134,67,0,2
12,134,68,0,1
12,134,69,0,4
12,134,70,0,1
12,134,71,0,2
12,134,72,0,1
12,134,73,0,1
12,134,84,0,2
12,134,98,0,1
12,135,63,0,1
12,135,66,0,1
12,135,67,0,1
12,135,69,0,1
12,135,71,0,1
12,135,72,1,0
12,135,73,0,1
12,135,74,0,1
12,135,75,0,1
12,135,76,0,1
12,135,77,1,1
12,135,81,0,1
12,135,101,0,1
12,135,105,0,1
12,136,63,0,1
12,136,64,0,1
12,136,67,0,1
12,136,68,1,3
12,136,70,1,3
12,136,74,0,3
12,136,79,0,8
12,136,81,0,1
12,137,65,0,5
12,137,67,0,1
12,137,68,0,1
12,137,69,0,2
12,137,70,0,1
12,137,72,0,1
12,137,76,0,1
12,137,78,0,1
12,137,84,0,1
12,138,55,0,2
12,138,66,0,1
12,138,67,0,9
12,138,68,0,1
12,138,72,0,3
12,138,79,8,144
12,138,80,0,1
12,139,62,0,1
12,139,67,0,1
12,139,69,0,2
12,139,71,5,1
12,139,75,0,1
12,140,55,0,1
12,140,63,0,1
12,140,67,0,1
12,140,69,0,1
12,140,70,0,1
12,141,61,0,1
12,141,66,0,1
12,141,67,1,3
12,141,68,0,1
12,141,69,1,0
12,141,70,1,7
12,141,78,0,2
12,142,59,0,1
12,142,62,0,2
12,142,63,0,1
12,142,66,0,1
12,142,69,0,1
12,142,78,0,1
12,143,60,0,1
12,143,73,0,1
12,143,79,0,8
12,143,80,0,2
12,143,87,1,1
12,144,60,0,2
12,144,64,0,1
12,144,70,0,1
12,144,79,0,3
12,144,81,0,1
12,144,85,0,7
12,145,76,0,1
12,145,79,0,1
12,145,85,0,1
12,145,86,0,1
12,145,127,0,1
12,146,63,0,1
12,146,64,0,1
12,146,67,0,1
12,146,74,0,1
12,146,78,0,1
12,146,82,1,1
12,146,84,0,1
12,146,86,0,1
12,147,53,0,1
12,147,80,0,1
12,147,81,1,2
12,147,92,0,1
12,147,94,0,1
12,148,56,0,1
12,148,72,0,1
12,148,82,0,1
12,148,87,1,1
12,149,56,0,1
12,149,74,0,1
12,149,77,0,2
12,149,78,0,1
12,149,80,1,1
12,149,86,0,1
12,150,37,0,1
12,150,78,0,6
12,150,79,0,5
12,150,85,0,1
12,150,93,1,2
12,150,105,0,1
12,151,77,1,3
12,151,80,0,1
12,152,65,0,1
12,152,72,0,1
12,152,74,0,1
12,153,72,0,1
12,153,74,0,1
12,153,80,0,1
12,154,74,0,1
12,155,71,1,5
12,156,71,1,0
12,156,74,0,1
12,156,78,0,2
12,157,74,1,0
12,159,87,0,1
12,161,72,0,1
12,163,93,0,1
12,164,68,0,1
12,166,94,0,1
12,168,62,0,1
12,171,79,0,1
12,175,92,0,1
12,187,68,1,0
12,187,101,0,3
12,208,105,0,1
13,80,68,0,1
13,89,43,0,1
13,91,76,1,1
13,94,76,0,1
13,95,77,0,1
13,99,112,0,2
13,101,95,0,1
13,102,110,0,1
13,103,89,0,1
13,105,79,0,1
13,106,57,1,0
13,106,82,0,1
13,107,57,1,0
13,108,57,0,1
13,108,100,0,1
13,108,108,0,1
13,109,72,0,1
13,109,78,0,1
13,110,82,0,1
13,112,77,0,2
13,112,79,0,1
13,113,50,0,1
13,113,78,0,1
13,113,81,0,1
13,114,76,0,1
13,114,81,0,1
13,115,68,0,1
13,115,78,0,1
13,115,82,0,1
13,116,37,1,0
13,116,72,1,0
13,117,78,0,1
13,117,79,0,2
13,117,100,0,1
13,118,72,0,1
13,118,75,0,1
13,118,78,1,1
13,118,79,1,2
13,118,80,0,10
13,119,77,0,1
13,119,78,1,4
13,119,79,0,2
13,119,93,0,1
13,119,97,0,2
13,120,77,0,1
13,120,78,0,3
13,120,80,0,1
13,121,69,0,1
13,121,77,0,1
13,121,78,0,1
13,121,79,0,2
13,121,88,0,1
13,121,94,0,1
13,122,78,0,1
13,123,59,0,1
13,124,74,0,1
13,124,80,0,2
13,125,78,0,2
13,125,79,0,3
13,125,85,0,1
13,125,90,0,1
13,126,72,0,1
13,127,58,0,1
13,127,81,0,1
13,128,60,1,1
13,128,73,0,2
13,128,79,0,1
13,128,83,0,1
13,129,68,1,0
13,129,69,0,1
13,129,76,0,2
13,129,77,0,1
13,130,68,0,1
13,130,73,0,3
13,130,77,1,0
13,130,96,0,1
13,131,57,0,1
13,131,67,0,1
13,131,72,1,10
13,131,73,6,10
13,131,75,0,1
13,131,76,0,7
13,132,54,0,2
13,132,67,0,1
13,132,70,0,2
13,132,72,1,1
13,132,73,1,6
13,132,74,1,13
13,132,76,0,4
13,132,81,0,3
13,134,64,0,1
13,134,68,1,0
13,134,71,1,3
13,134,72,0,2
13,134,73,0,1
13,134,75,0,1
13,134,76,0,1
13,134,81,1,0
13,134,83,0,1
13,134,84,0,1
13,135,57,0,1
13,135,68,0,1
13,135,69,0,3
13,135,74,1,2
13,135,76,0,4
13,136,63,1,1
13,136,65,0,1
13,136,67,1,1
13,136,69,0,1
13,136,70,1,4
13,136,71,0,1
13,136,74,0,1
13,136,79,0,13
13,136,87,0,1
13,137,64,0,1
13,137,65,0,4
13,137,67,0,1
13,137,68,0,1
13,137,69,0,1
13,137,70,0,1
13,137,71,0,7
13,137,78,0,1
13,137,84,0,2
13,137,85,0,1
13,138,55,0,1
13,138,60,0,2
13,138,61,0,1
13,138,67,0,3
13,138,68,1,2
13,138,69,2,7
13,138,71,0,2
13,138,72,0,9
13,138,79,3,128
13,139,56,0,1
13,139,57,0,1
13,139,62,0,1
13,139,63,0,1
13,139,67,0,1
13,139,71,3,0
13,139,72,0,1
13,140,56,1,1
13,140,61,0,2
13,140,66,0,2
13,140,69,3,1
13,140,70,10,7
13,140,71,2,1
13,140,81,0,1
13,141,58,0,1
13,141,61,0,2
13,141,67,0,1
13,141,69,1,0
13,141,70,3,11
13,141,73,0,1
13,141,78,0,1
13,141,88,0,1
13,142,61,4,0
13,142,64,0,1
13,142,71,0,1
13,142,74,0,1
13,142,78,0,1
13,143,64,0,1
13,143,79,0,11
13,143,81,0,1
13,143,83,1,0
13,144,58,0,1
13,144,64,0,1
13,144,65,0,1
13,144,70,0,1
13,144,81,0,1
13,144,85,0,2
13,144,86,0,1
13,145,64,0,1
13,145,73,1,0
13,145,79,0,1
13,145,84,0,1
13,145,85,0,1
13,146,64,0,1
13,146,65,1,2
13,146,86,0,1
13,146,87,0,1
13,147,53,0,1
13,147,75,1,1
13,147,79,0,1
13,147,81,0,2
13,147,94,0,3
13,148,75,0,1
13,148,78,0,1
13,148,81,0,1
13,148,85,0,1
13,148,87,1,1
13,148,88,0,1
13,149,74,0,1
13,149,77,0,2
13,149,78,0,2
13,149,79,0,1
13,149,83,0,1
13,149,88,0,1
13,150,78,0,9
13,150,79,0,2
13,150,85,0,1
13,151,79,0,1
13,151,86,0,2
13,152,72,0,2
13,152,77,0,1
13,152,78,0,1
13,152,80,0,1
13,153,73,0,1
13,153,75,0,1
13,153,79,2,2
13,153,115,0,1
13,154,52,0,1
13,154,55,0,1
13,154,74,0,1
13,154,80,0,1
13,155,71,0,4
13,155,73,0,1
13,156,74,0,1
13,156,76,0,1
13,157,61,0,1
13,157,83,0,1
13,157,84,0,1
13,159,72,1,0
13,161,73,0,1
13,162,84,0,1
13,164,66,0,3
13,164,69,0,1
13,169,98,0,1
13,174,112,1,1
13,176,58,0,1
13,185,60,0,2
13,185,71,1,1
13,188,98,0,1
13,192,59,0,1
14,66,107,0,1
14,80,68,0,1
14,82,68,0,1
14,87,70,0,2
14,94,76,0,2
14,95,74,0,1
14,95,87,0,2
14,100,116,0,1
14,101,87,0,1
14,103,41,0,1
14,103,78,0,1
14,104,17,0,1
14,105,44,0,1
14,106,74,0,1
14,106,82,0,2
14,107,57,0,2
14,107,66,0,1
14,109,72,0,1
14,109,97,0,1
14,110,81,0,1
14,111,82,0,2
14,111,85,1,0
14,112,44,0,1
14,112,78,0,1
14,112,82,0,1
14,112,88,0,1
14,113,78,0,1
14,114,76,0,2
14,114,81,0,2
14,115,67,0,1
14,115,78,0,1
14,115,81,1,0
14,116,37,1,0
14,116,72,1,0
14,117,78,0,1
14,117,100,0,1
14,118,68,0,1
14,118,72,0,1
14,118,75,0,2
14,118,77,0,1
14,118,80,0,5
14,118,82,0,1
14,118,87,0,1
14,118,99,0,1
14,119,77,0,1
14,119,78,0,1
14,119,79,0,1
14,119,87,0,1
14,119,98,0,2
14,120,76,0,1
14,120,77,1,1
14,120,78,0,1
14,120,86,0,1
14,120,97,0,1
14,120,99,0,2
14,121,77,0,2
14,121,78,1,2
14,121,79,0,1
14,122,73,0,1
14,122,80,1,2
14,122,86,0,1
14,123,70,0,1
14,123,80,0,3
14,123,87,0,1
14,124,58,0,1
14,124,70,0,1
14,124,74,0,2
14,124,80,0,1
14,125,77,0,1
14,125,79,0,1
14,125,80,0,2
14,125,86,0,3
14,125,87,0,2
14,126,41,0,1
14,126,68,0,1
14,127,58,0,1
14,127,81,0,1
14,128,73,0,4
14,128,81,1,0
14,128,84,0,1
14,128,98,0,1
14,129,64,0,1
14,129,69,0,1
14,129,70,0,1
14,129,72,0,1
14,129,79,0,1
14,129,88,0,1
14,130,68,0,1
14,130,71,0,1
14,130,76,1,0
14,130,77,0,1
14,131,57,0,2
14,131,66,2,0
14,131,72,0,4
14,131,73,2,22
14,131,74,0,2
14,131,76,0,4
14,131,78,0,1
14,131,117,0,1
14,132,54,0,2
14,132,73,0,8
14,132,74,2,24
14,132,76,0,3
14,133,68,1,0
14,133,71,0,1
14,133,77,0,1
14,133,80,0,1
14,133,111,1,0
14,134,58,0,1
14,134,67,0,1
14,134,69,1,2
14,134,71,0,3
14,134,72,0,3
14,134,73,0,1
14,134,75,0,1
14,134,84,0,2
14,134,87,0,2
14,134,95,0,1
14,135,67,0,1
14,135,68,0,2
14,135,72,0,2
14,135,74,0,2
14,135,75,0,2
14,135,76,0,2
14,135,77,0,1
14,135,83,0,1
14,135,100,0,1
14,136,63,1,1
14,136,66,0,1
14,136,67,0,2
14,136,68,0,2
14,136,70,0,2
14,136,71,0,2
14,136,72,0,2
14,136,74,1,3
14,136,79,1,5
14,137,39,0,1
14,137,65,1,4
14,137,66,0,1
14,137,69,0,1
14,137,70,1,4
14,137,72,0,3
14,137,76,0,1
14,137,83,1,0
14,137,84,0,1
14,138,53,0,1
14,138,60,0,1
14,138,66,0,2
14,138,67,1,10
14,138,68,0,1
14,138,69,0,2
14,138,71,0,5
14,138,72,0,8
14,138,73,1,0
14,138,79,5,133
14,138,99,2,2
14,139,64,0,1
14,139,68,0,2
14,139,69,0,2
14,139,71,2,1
14,139,72,0,1
14,139,75,0,1
14,140,58,0,1
14,140,61,0,3
14,140,62,0,1
14,140,67,0,2
14,140,69,1,1
14,140,70,0,3
14,140,71,1,1
14,140,74,0,1
14,140,78,0,2
14,141,58,1,0
14,141,62,0,1
14,141,67,1,3
14,141,68,0,1
14,141,69,1,2
14,141,70,0,13
14,141,74,0,1
14,141,77,0,1
14,141,78,0,1
14,142,63,0,1
14,143,65,0,1
14,143,79,0,10
14,143,83,0,1
14,143,87,0,1
14,144,79,0,1
14,144,81,0,1
14,144,83,0,1
14,144,84,0,1
14,144,85,0,1
14,144,125,0,1
14,145,80,0,1
14,145,84,1,0
14,145,85,0,1
14,146,65,0,1
14,146,75,0,1
14,146,80,0,1
14,146,84,1,1
14,146,86,0,2
14,146,87,0,1
14,146,91,0,1
14,147,75,0,2
14,147,94,0,1
14,148,55,0,1
14,148,75,0,1
14,148,87,1,0
14,149,74,0,2
14,149,77,0,1
14,149,78,0,1
14,149,79,0,2
14,149,85,1,0
14,149,86,0,1
14,149,88,0,1
14,150,77,0,1
14,150,78,0,7
14,151,65,1,0
14,151,71,0,1
14,151,75,0,1
14,151,76,0,1
14,151,77,0,1
14,152,65,0,1
14,152,74,0,1
14,152,86,0,1
14,152,88,0,1
14,153,56,0,1
14,153,74,1,1
14,153,79,0,2
14,153,80,0,1
14,154,74,0,1
14,154,91,0,1
14,155,71,0,1
14,156,75,0,1
14,156,76,0,1
14,157,62,0,1
14,157,76,1,1
14,158,63,0,1
14,163,72,0,1
14,166,94,0,1
14,168,119,1,0
14,170,73,0,1
14,172,74,0,1
14,173,85,0,1
14,174,97,0,1
14,175,102,0,1
14,176,58,0,1
14,176,108,0,1
14,188,67,0,1
14,200,97,0,1
15,82,67,1,0
15,82,68,1,1
15,83,67,0,1
15,84,117,0,1
15,95,77,1,0
15,95,83,0,1
15,98,80,0,1
15,99,112,0,1
15,100,116,0,1
15,101,74,1,0
15,101,95,0,1
15,104,67,1,1
15,104,81,0,1
15,105,78,1,0
15,105,79,0,1
15,107,57,1,5
15,107,58,0,2
15,107,85,0,2
15,108,83,1,0
15,108,105,0,1
15,109,72,0,2
15,109,78,0,1
15,109,85,0,1
15,111,70,1,0
15,113,74,1,0
15,113,77,0,1
15,114,74,1,0
15,114,76,0,1
15,114,81,0,2
15,115,80,0,1
15,115,81,0,1
15,116,37,1,0
15,116,72,1,0
15,116,76,0,1
15,116,79,0,1
15,117,79,0,1
15,117,81,0,2
15,117,100,0,1
15,118,69,0,1
15,118,75,0,1
15,118,78,0,1
15,118,80,0,3
15,119,42,0,1
15,119,78,0,2
15,119,79,0,1
15,119,93,1,0
15,120,78,0,4
15,120,79,0,1
15,120,80,0,1
15,120,93,0,1
15,120,99,0,1
15,121,77,1,2
15,121,78,0,1
15,121,79,0,1
15,121,87,0,1
15,122,65,0,1
15,122,80,1,4
15,122,83,1,0
15,123,52,0,1
15,124,73,0,1
15,124,74,0,5
15,124,77,0,1
15,124,88,0,1
15,125,78,0,1
15,125,79,0,1
15,125,87,0,1
15,127,58,0,1
15,127,81,0,1
15,128,58,0,1
15,128,66,0,1
15,128,73,0,2
15,128,80,1,2
15,129,69,2,3
15,129,88,0,1
15,130,57,0,1
15,130,73,0,1
15,130,76,0,2
15,130,79,0,1
15,130,81,0,1
15,130,94,0,1
15,131,56,0,1
15,131,64,0,1
15,131,67,0,3
15,131,71,0,1
15,131,72,0,4
15,131,73,3,17
15,131,75,0,2
15,131,76,0,3
15,131,78,0,1
15,131,94,1,1
15,132,53,0,1
15,132,66,0,1
15,132,69,0,1
15,132,70,0,1
15,132,73,0,9
15,132,74,0,14
15,132,76,0,2
15,132,80,0,1
15,133,58,0,1
15,133,67,0,1
15,133,70,0,1
15,133,73,2,1
15,133,75,0,2
15,133,87,0,1
15,134,64,0,1
15,134,67,0,1
15,134,70,1,0
15,134,71,1,1
15,134,72,0,1
15,134,73,0,1
15,134,78,0,2
15,134,95,0,1
15,134,100,1,0
15,135,63,0,1
15,135,66,0,1
15,135,69,0,1
15,135,71,0,4
15,135,73,0,3
15,135,74,0,1
15,135,76,0,4
15,135,78,0,1
15,135,83,0,1
15,135,100,0,2
15,136,68,0,1
15,136,71,0,1
15,136,74,1,11
15,136,77,1,1
15,136,78,1,1
15,136,79,0,5
15,136,81,0,1
15,137,65,0,3
15,137,66,0,3
15,137,67,0,1
15,137,69,0,1
15,137,72,1,2
15,137,76,0,1
15,137,78,1,2
15,137,83,1,0
15,138,59,0,1
15,138,61,0,1
15,138,67,0,3
15,138,69,0,3
15,138,71,0,1
15,138,72,0,9
15,138,79,8,147
15,139,62,0,1
15,139,63,0,1
15,139,67,0,2
15,139,68,0,2
15,139,69,0,1
15,139,71,2,2
15,139,72,0,3
15,139,74,1,0
15,139,75,0,1
15,140,55,0,1
15,140,57,0,2
15,140,60,0,1
15,140,67,0,1
15,140,68,0,1
15,140,69,0,1
15,140,70,2,3
15,140,72,1,0
15,140,73,1,0
15,140,74,1,0
15,140,75,0,1
15,141,54,0,1
15,141,61,1,0
15,141,67,0,1
15,141,69,1,0
15,141,70,3,15
15,141,73,1,0
15,141,74,1,0
15,141,78,1,2
15,141,128,2,0
15,142,63,0,1
15,142,64,0,1
15,142,65,0,1
15,142,66,0,1
15,142,69,0,1
15,142,72,1,0
15,142,73,1,0
15,142,79,0,1
15,142,83,1,0
15,143,70,0,1
15,143,79,0,18
15,143,80,0,2
15,144,60,0,1
15,144,64,0,1
15,144,72,0,1
15,144,79,0,1
15,144,80,0,2
15,144,81,0,1
15,144,83,0,2
15,144,85,0,1
15,145,69,0,1
15,145,81,1,0
15,145,83,0,1
15,145,85,0,1
15,146,63,0,1
15,146,65,0,1
15,146,66,0,3
15,146,67,0,3
15,146,76,0,1
15,146,78,0,1
15,146,79,0,1
15,146,81,0,1
15,146,86,0,1
15,147,53,0,1
15,147,75,0,1
15,147,76,0,1
15,147,80,0,1
15,147,91,0,1
15,148,75,0,1
15,148,76,0,1
15,148,85,0,1
15,148,87,1,0
15,148,93,0,1
15,149,77,0,3
15,149,78,0,1
15,149,86,0,1
15,149,93,0,1
15,149,94,0,1
15,150,77,0,2
15,150,78,0,12
15,150,79,0,1
15,150,85,0,1
15,150,93,0,1
15,151,69,0,1
15,151,75,0,1
15,151,77,0,1
15,151,78,0,1
15,151,80,0,1
15,152,70,0,1
15,152,72,0,1
15,152,74,0,2
15,152,75,0,1
15,152,76,0,2
15,152,89,0,1
15,153,73,0,1
15,154,68,0,1
15,154,74,0,1
15,155,71,0,1
15,155,76,0,1
15,155,79,0,2
15,156,61,0,1
15,156,75,2,2
15,157,75,0,1
15,158,63,0,1
15,160,84,0,1
15,162,115,0,1
15,168,75,0,1
15,168,79,1,1
15,170,70,1,0
15,175,44,0,1
15,175,92,0,1
15,175,100,0,1
15,175,102,0,4
15,182,68,0,1
15,184,59,0,1
15,184,92,0,2
15,193,98,0,1
15,197,65,0,1
15,198,58,0,1
16,78,119,1,0
16,83,64,1,0
16,83,115,0,2
16,87,41,0,1
16,94,76,0,4
16,101,87,0,1
16,102,74,0,1
16,102,95,0,2
16,104,78,0,1
16,105,69,0,1
16,105,79,0,1
16,106,82,0,2
16,107,57,1,5
16,108,72,0,1
16,109,72,0,1
16,109,73,0,1
16,110,74,0,1
16,110,100,0,1
16,112,75,0,1
16,113,101,1,1
16,114,61,0,1
16,114,76,0,3
16,114,81,0,10
16,114,110,0,1
16,115,30,0,1
16,115,80,0,1
16,115,81,1,0
16,116,37,1,0
16,116,72,1,0
16,116,89,0,1
16,117,62,0,1
16,117,79,0,1
16,117,80,0,1
16,117,90,0,2
16,117,110,0,1
16,117,111,0,1
16,118,72,0,1
16,118,74,0,1
16,118,77,0,3
16,118,79,1,4
16,118,80,0,5
16,118,92,0,1
16,118,97,0,2
16,118,100,0,2
16,119,76,0,1
16,119,78,0,3
16,119,79,0,3
16,119,85,0,1
16,120,55,0,1
16,120,71,2,0
16,120,78,0,3
16,120,96,0,1
16,121,78,0,2
16,121,79,0,3
16,122,69,0,1
16,122,78,0,2
16,122,80,0,4
16,123,37,0,1
16,123,59,0,2
16,123,81,0,1
16,124,59,0,1
16,124,74,1,2
16,124,81,0,1
16,124,89,0,2
16,124,90,0,1
16,125,61,0,1
16,125,76,1,0
16,125,78,0,2
16,125,79,0,2
16,125,86,0,1
16,127,78,1,1
16,128,73,0,1
16,128,80,0,2
16,129,69,0,2
16,129,71,0,1
16,129,76,0,1
16,130,68,0,2
16,130,71,0,1
16,130,72,0,1
16,130,76,0,2
16,130,77,0,1
16,130,94,0,1
16,131,72,0,7
16,131,73,9,16
16,131,76,0,4
16,131,78,0,1
16,131,81,0,1
16,131,94,0,1
16,132,47,0,1
16,132,53,0,1
16,132,54,0,1
16,132,55,0,1
16,132,72,0,1
16,132,73,0,9
16,132,74,1,12
16,132,76,0,5
16,132,81,0,1
16,133,66,0,1
16,133,70,1,0
16,133,77,1,0
16,133,81,1,0
16,133,85,0,1
16,133,110,0,1
16,134,58,0,2
16,134,67,1,0
16,134,68,0,1
16,134,69,0,1
16,134,70,0,2
16,134,71,0,3
16,134,72,1,1
16,134,73,0,3
16,134,81,0,1
16,134,84,0,1
16,134,87,0,1
16,134,100,1,0
16,135,66,0,1
16,135,67,0,1
16,135,69,0,1
16,135,71,1,2
16,135,73,0,1
16,135,74,0,1
16,135,77,0,2
16,135,78,1,0
16,135,82,0,1
16,135,84,0,1
16,135,97,0,1
16,135,98,1,0
16,135,100,0,1
16,136,41,0,1
16,136,63,0,1
16,136,65,0,1
16,136,68,0,1
16,136,69,0,1
16,136,70,0,5
16,136,71,0,1
16,136,72,0,1
16,136,73,1,1
16,136,74,0,4
16,136,79,0,6
16,136,81,0,1
16,136,84,1,2
16,137,65,0,2
16,137,66,0,1
16,137,68,0,1
16,137,70,0,1
16,137,71,0,3
16,137,75,1,1
16,137,76,0,1
16,137,77,0,1
16,137,78,0,1
16,138,60,0,3
16,138,62,0,1
16,138,66,0,3
16,138,67,0,4
16,138,68,0,1
16,138,71,0,1
16,138,72,0,5
16,138,73,0,1
16,138,79,8,182
16,138,84,1,0
16,139,67,0,2
16,139,68,0,1
16,139,69,0,1
16,139,71,5,2
16,140,57,0,1
16,140,61,0,1
16,140,63,0,1
16,140,65,0,1
16,140,67,0,1
16,140,70,0,2
16,140,71,0,1
16,140,78,0,1
16,140,92,0,1
16,141,62,0,1
16,141,67,1,1
16,141,70,1,16
16,141,78,0,1
16,142,67,0,1
16,142,69,0,1
16,142,72,0,1
16,142,83,1,1
16,142,84,0,1
16,143,58,0,1
16,143,68,0,1
16,143,79,1,8
16,143,80,0,1
16,143,81,0,2
16,143,83,0,1
16,143,87,0,1
16,144,55,0,1
16,144,59,0,1
16,144,64,1,0
16,144,71,2,1
16,144,79,0,1
16,144,85,0,2
16,144,89,0,1
16,145,62,0,1
16,145,65,0,2
16,145,71,1,0
16,145,74,0,1
16,145,83,0,1
16,145,84,0,1
16,146,64,0,1
16,146,65,0,1
16,146,75,1,3
16,146,78,0,1
16,146,81,0,1
16,146,82,0,1
16,146,84,0,2
16,146,85,0,1
16,147,74,2,0
16,147,79,0,1
16,147,80,0,1
16,147,85,0,1
16,147,94,0,1
16,148,78,0,1
16,148,82,0,2
16,148,83,0,1
16,148,87,1,0
16,148,94,0,1
16,149,77,0,4
16,149,78,0,1
16,149,79,0,1
16,149,92,0,1
16,149,99,0,1
16,150,78,0,9
16,150,85,0,3
16,150,89,1,0
16,151,75,0,1
16,151,76,1,0
16,151,77,0,1
16,151,78,0,1
16,151,79,0,1
16,152,65,0,1
16,152,76,0,1
16,153,27,0,1
16,153,74,0,1
16,153,80,0,1
16,153,89,0,2
16,154,71,0,1
16,154,79,0,1
16,155,70,0,1
16,155,71,0,4
16,155,80,0,1
16,156,76,0,1
16,156,78,0,1
16,156,80,0,1
16,157,63,0,1
16,160,45,0,1
16,162,84,0,1
16,164,69,0,2
16,164,86,0,1
16,166,55,1,0
16,172,78,0,1
16,175,100,0,1
16,177,51,0,1
16,178,106,0,1
16,182,104,0,1
17,62,99,0,1
17,65,69,0,1
17,78,76,0,1
17,82,68,0,2
17,84,79,0,2
17,94,76,0,1
17,99,112,1,1
17,101,87,0,1
17,105,78,0,1
17,105,79,0,3
17,107,57,2,3
17,107,58,0,1
17,109,72,0,2
17,110,74,0,1
17,110,82,0,1
17,111,38,0,2
17,111,82,0,1
17,112,78,0,1
17,112,82,0,1
17,113,83,0,1
17,114,76,0,2
17,114,81,0,3
17,115,77,0,1
17,115,78,0,1
17,116,37,1,0
17,116,72,1,0
17,116,77,0,1
17,116,80,0,1
17,116,81,0,1
17,117,77,0,1
17,117,78,0,2
17,117,79,0,2
17,117,80,0,3
17,117,81,0,2
17,117,89,0,1
17,117,91,1,1
17,117,110,0,1
17,118,51,0,1
17,118,70,0,1
17,118,72,1,2
17,118,78,0,1
17,118,79,0,1
17,118,80,0,3
17,118,99,1,0
17,119,77,0,1
17,119,78,0,1
17,119,79,0,4
17,119,97,0,2
17,120,70,0,2
17,120,78,0,6
17,120,79,0,1
17,120,85,0,1
17,120,86,0,1
17,121,62,0,1
17,121,77,1,0
17,121,79,0,5
17,122,65,0,1
17,122,66,0,1
17,122,78,0,1
17,122,79,0,1
17,122,80,1,7
17,123,59,0,2
17,124,70,0,1
17,124,74,0,4
17,124,79,0,1
17,124,80,0,1
17,125,69,0,1
17,125,77,0,2
17,125,78,0,3
17,125,86,0,1
17,126,60,0,1
17,126,84,0,1
17,126,88,0,1
17,128,80,0,1
17,128,87,0,1
17,129,69,0,1
17,129,78,0,1
17,129,80,1,1
17,129,90,0,2
17,130,56,0,1
17,130,68,0,1
17,130,71,0,1
17,130,73,0,2
17,130,76,1,3
17,130,77,0,2
17,130,119,0,1
17,131,57,0,1
17,131,66,1,0
17,131,67,0,1
17,131,71,0,2
17,131,72,1,14
17,131,73,2,18
17,131,76,1,7
17,131,80,0,1
17,131,85,0,1
17,132,73,0,6
17,132,74,1,16
17,132,76,0,2
17,132,81,0,1
17,133,56,0,1
17,133,68,0,1
17,133,70,0,1
17,133,73,0,1
17,133,74,1,0
17,133,77,1,1
17,133,87,0,1
17,133,103,0,1
17,134,64,0,1
17,134,68,0,1
17,134,70,0,1
17,134,71,0,3
17,134,79,0,1
17,134,80,1,0
17,134,83,2,0
17,134,84,1,0
17,134,87,1,3
17,134,95,0,1
17,134,111,0,1
17,135,50,0,1
17,135,66,0,1
17,135,71,0,3
17,135,72,0,1
17,135,73,0,2
17,135,74,0,2
17,135,75,0,3
17,135,76,0,4
17,135,77,0,1
17,135,84,0,1
17,136,62,0,1
17,136,64,0,2
17,136,65,0,2
17,136,67,0,2
17,136,69,0,1
17,136,70,0,5
17,136,72,0,1
17,136,74,0,5
17,136,79,1,6
17,136,85,2,0
17,136,87,0,1
17,137,65,0,5
17,137,66,2,3
17,137,67,0,1
17,137,68,0,2
17,137,70,0,2
17,137,71,0,1
17,137,72,0,1
17,137,75,0,1
17,137,76,0,1
17,137,78,0,2
17,137,79,0,1
17,138,66,0,1
17,138,67,0,6
17,138,69,0,5
17,138,71,0,3
17,138,72,0,2
17,138,79,9,178
17,139,50,0,2
17,139,63,0,2
17,139,67,0,2
17,139,68,0,1
17,139,71,1,1
17,139,72,0,6
17,140,60,0,1
17,140,67,0,1
17,140,69,0,1
17,140,70,0,6
17,140,74,0,2
17,140,78,0,1
17,140,84,0,1
17,141,58,0,1
17,141,61,0,1
17,141,67,0,4
17,141,69,0,1
17,141,70,0,14
17,141,74,1,0
17,141,78,0,1
17,141,84,0,1
17,141,124,0,1
17,141,128,1,0
17,142,59,0,1
17,142,60,0,1
17,142,64,0,1
17,142,66,0,1
17,142,69,0,4
17,142,72,0,1
17,142,76,1,0
17,143,75,0,2
17,143,78,0,1
17,143,79,1,14
17,143,80,0,1
17,143,82,0,1
17,143,83,0,1
17,144,77,0,1
17,144,79,0,2
17,144,81,0,1
17,144,85,0,4
17,144,90,0,3
17,144,123,1,0
17,144,132,0,2
17,145,83,0,1
17,145,84,0,1
17,145,85,0,4
17,145,88,0,1
17,145,91,0,1
17,146,59,0,1
17,146,64,0,1
17,146,65,0,1
17,146,67,0,2
17,146,86,0,1
17,147,53,0,1
17,147,66,1,0
17,147,75,0,1
17,147,83,0,1
17,148,79,0,1
17,148,87,2,2
17,149,74,0,3
17,149,77,0,5
17,149,78,0,3
17,149,79,0,1
17,149,86,0,2
